#{"t_start": 1709072142.2623208, "env_id": "None"}
r,l,t
-10035.278,4,72.807593
-10052.496,5,72.875593
-10018.995,4,72.927593
-10026.926,3,72.969593
-10042.792,5,73.045594
-10051.678,6,73.131593
-10069.915,7,73.227594
-10061.904,7,73.317594
-10028.299,6,73.397593
-10037.893,5,73.462593
-10051.641,8,73.576594
-10048.158,8,73.691594
-10071.096,8,73.802607
-10045.013,6,73.884593
-10044.855,5,73.951598
-10020.524,5,74.018599
-10060.256,7,74.116594
-10000.0,1,74.133594
-10057.159,6,74.212593
-10067.4795,7,74.302593
-10068.956,7,74.397599
-10019.971,4,74.451593
-10044.503,6,74.537593
-10034.964,4,74.589593
-10053.12,6,74.677593
-10071.919,7,74.775594
-10035.895,4,74.829602
-10054.657,8,74.938593
-10037.102,3,74.979593
-10041.376,6,75.067593
-10032.966,5,75.1366
-10050.597,8,75.244593
-10022.51,4,75.296595
-10043.343,5,75.363593
-10017.724,2,75.390593
-10031.777,5,75.458594
-10074.952,8,75.562593
-10059.366,7,75.660594
-10039.63,5,75.7286
-10046.581,6,75.807594
-10054.613,8,75.917594
-10047.294,5,75.987594
-10057.825,6,76.070593
-10031.833,5,76.137594
-10045.501,7,76.232594
-10025.641,5,76.298594
-10035.78,7,76.395594
-10066.366,9,76.522597
-10030.1875,3,76.568594
-10037.27,5,76.642593
-10080.213,9,76.770594
-10064.6,7,76.860595
-10049.988,7,76.948594
-10019.134,5,77.023594
-10061.961,8,77.137593
-10049.996,7,77.233593
-10056.926,9,77.365606
-10034.252,5,77.441593
-10034.912,5,77.515593
-10054.687,7,77.613593
-10033.781,5,77.681594
-10038.226,5,77.757593
-10039.39,8,77.870594
-10062.021,8,77.987594
-10063.892,7,78.088594
-10065.451,9,78.218593
-10043.667,7,78.315594
-10059.145,8,78.430593
-10058.757,8,78.544594
-10043.417,9,78.682599
-10057.113,4,78.743594
-10022.992,6,78.834594
-10090.225,6,78.925593
-10057.722,9,79.059593
-10023.672,5,79.137594
-10057.547,6,79.228593
-10047.741,7,79.333593
-10035.065,7,79.440593
-10062.981,9,79.574594
-10051.044,7,79.679593
-10061.891,10,79.817593
-10048.334,7,79.913595
-10059.004,6,79.992608
-10010.193,3,80.031593
-10011.133,2,80.056593
-10045.727,7,80.1566
-10028.393,6,80.238593
-10068.999,9,80.358593
-10055.918,5,80.425593
-10076.913,7,80.520593
-10062.06,7,80.614593
-10064.885,10,80.746594
-10059.622,8,80.852593
-10058.754,9,80.970593
-10013.242,3,81.010593
-10020.415,4,81.063593
-10069.732,7,81.158593
-10037.084,6,81.243594
-10075.184,9,81.366594
-10047.112,6,81.446594
-10073.792,8,81.552593
-10028.593,6,81.632593
-10060.896,6,81.713593
-10067.173,8,81.821593
-10035.01,6,81.903593
-10045.472,7,82.011599
-10053.394,7,82.113594
-10058.086,8,82.230594
-10050.174,6,82.320594
-10043.072,6,82.419594
-10045.452,6,82.506593
-10046.386,5,82.581605
-10046.574,6,82.668594
-10054.576,10,82.818594
-10013.374,2,82.847592
-10051.233,7,82.950594
-10069.1875,9,83.091603
-10027.038,6,83.188595
-10083.5625,10,83.345603
-10042.985,6,83.441594
-10000.0,1,83.457593
-10046.126,6,83.554594
-10032.278,6,83.642594
-10081.495,8,83.770595
