#{"t_start": 1709066150.362886, "env_id": "None"}
r,l,t
-10000.0,1,14.293268
-10027.917,3,14.300268
-10000.0,1,14.303267
-10019.475,2,14.30827
-10017.167,3,14.316273
-10000.0,1,14.319268
-10067.781,7,14.339268
-10029.361,3,14.349268
-10009.135,2,14.354268
-10000.0,1,14.358269
-10013.081,3,14.367278
-10028.97,4,14.378273
-10055.121,6,14.398278
-10019.746,3,14.408268
-10000.0,1,14.412269
-10055.745,5,14.427267
-10014.229,2,14.432268
-10017.4375,2,14.437279
-10049.393,3,14.447268
-10000.0,1,14.450267
-10017.854,2,14.456268
-10098.081,6,14.473268
-10000.0,1,14.477267
-10000.0,1,14.479269
-10017.873,2,14.486268
-10000.0,1,14.488267
-10064.487,6,14.506268
-10029.227,3,14.514267
-10017.737,2,14.51928
-10041.081,3,14.528268
-10000.0,1,14.530267
-10000.0,1,14.533268
-10016.223,2,14.539268
-10017.397,2,14.545268
-10059.795,6,14.563267
-10089.931,9,14.589267
-10000.0,1,14.592273
-10000.0,1,14.595273
-10036.352,3,14.604269
-10000.0,1,14.60827
-10051.027,8,14.631268
-10072.903,7,14.64827
-10000.0,1,14.65027
-10000.0,1,14.65227
-10014.612,2,14.656271
-10058.04,6,14.67127
-10000.0,1,14.674319
-10049.454,4,14.683268
-10023.091,3,14.691285
-10013.005,2,14.695267
-10063.167,7,14.713267
-10027.353,3,14.720268
-10000.0,1,14.722268
-10000.0,1,14.724284
-10000.0,1,14.727268
-10020.314,2,14.731279
-10000.0,1,14.733268
-10026.803,2,14.73728
-10039.911,3,14.746791
-10000.0,1,14.75078
-10062.323,4,14.759781
-10000.0,1,14.762798
-10055.885,5,14.773782
-10033.446,4,14.782781
-10059.961,4,14.79378
-10067.92,5,14.80478
-10069.321,5,14.815781
-10047.113,9,14.837781
-10000.0,1,14.841782
-10079.562,7,14.859781
-10088.992,6,14.875784
-10019.491,2,14.879783
-10000.0,1,14.882783
-10000.0,1,14.884783
-10038.161,3,14.891783
-10067.692,6,14.906784
-10000.0,1,14.909787
-10022.679,2,14.914784
-10060.436,4,14.924784
-10021.161,3,14.932784
-10054.476,4,14.942785
-10079.644,5,14.954786
-10084.215,6,14.967785
-10007.882,2,14.972784
-10079.351,9,14.993784
-10031.146,3,15.000784
-10017.069,2,15.004786
-10039.252,3,15.011784
-10076.393,7,15.028784
-10000.0,1,15.031785
-10000.0,1,15.033784
-10063.888,6,15.047785
-10034.602,3,15.053785
-10000.0,1,15.055784
-10016.23,2,15.061784
-10021.438,2,15.066784
-10000.0,1,15.069784
-10018.864,2,15.074787
-10030.319,3,15.080784
-10048.392,10,15.104785
-10063.141,7,15.122784
-10018.506,2,15.126786
-10000.0,1,15.129813
-10048.621,4,15.138784
-10022.318,2,15.143784
-10069.553,8,15.162781
-10020.123,2,15.166785
-10000.0,1,15.169784
-10000.0,1,15.171784
-10022.969,2,15.176787
-10028.529,3,15.18379
-10000.0,1,15.185784
-10041.438,4,15.194786
-10000.0,1,15.197784
-10055.25,5,15.209784
-10000.0,1,15.211784
-10000.0,1,15.214786
-10000.0,1,15.215784
-10000.0,1,15.218784
-10000.0,1,15.220783
-10016.398,2,15.224787
-10023.183,2,15.229784
-10023.423,2,15.233784
-10000.0,1,15.235784
-10043.344,3,15.243784
