#{"t_start": 1709071840.7191947, "env_id": "None"}
r,l,t
-10000.0,1,23.67721
-10000.0,1,23.67921
-10047.314,4,23.688215
-10016.088,2,23.691212
-10000.0,1,23.69321
-10041.545,3,23.700216
-10043.196,4,23.707213
-10056.19,5,23.71721
-10000.0,1,23.719211
-10030.66,3,23.724211
-10069.102,4,23.732211
-10012.024,2,23.73621
-10075.592,11,23.75721
-10016.866,2,23.76121
-10049.014,5,23.77121
-10078.176,12,23.79521
-10000.0,1,23.796211
-10021.17,2,23.80121
-10051.472,4,23.808214
-10017.738,2,23.81221
-10019.005,2,23.81622
-10016.749,2,23.820213
-10000.0,1,23.82221
-10037.512,3,23.82721
-10000.0,1,23.82921
-10035.366,3,23.836202
-10035.466,3,23.84121
-10000.0,1,23.84321
-10026.192,2,23.84721
-10000.0,1,23.850204
-10053.915,3,23.856203
-10063.632,6,23.868206
-10041.01,4,23.874205
-10044.588,4,23.881226
-10000.0,1,23.883278
-10000.0,1,23.885275
-10064.704,5,23.894287
-10041.4,3,23.899203
-10036.543,3,23.904285
-10059.097,4,23.910278
-10023.514,2,23.914207
-10032.004,5,23.923204
-10000.0,1,23.92521
-10000.0,1,23.92621
-10020.009,2,23.92921
-10050.939,5,23.93921
-10012.869,2,23.94221
-10000.0,1,23.94321
-10011.59,2,23.946206
-10115.895,11,23.965213
-10067.434,4,23.97221
-10000.0,1,23.97321
-10000.0,1,23.97521
-10150.825,14,23.998213
-10067.134,6,24.008213
-10020.254,2,24.01321
-10031.901,4,24.017211
-10083.104,7,24.024213
-10060.552,6,24.02921
-10012.595,2,24.031204
-10000.0,1,24.040204
-10000.0,1,24.041203
-10000.0,1,24.043203
-10000.0,1,24.044203
-10080.092,5,24.053203
-10075.121,5,24.061203
-10000.0,1,24.062203
-10053.39,5,24.071203
-10000.0,1,24.073203
-10000.0,1,24.074203
-10000.0,1,24.076203
-10072.656,6,24.086203
-10014.296,2,24.089203
-10027.996,3,24.094203
-10000.0,1,24.095203
-10015.419,5,24.105204
-10089.783,6,24.114203
-10000.0,1,24.116219
-10000.0,1,24.118203
-10051.503,4,24.125203
-10024.668,2,24.128203
-10000.0,1,24.129203
-10017.385,2,24.133205
-10114.188,8,24.146265
-10046.389,3,24.15221
-10081.927,7,24.162209
-10017.626,2,24.166204
-10055.596,4,24.172209
-10000.0,1,24.174209
-10038.152,3,24.179209
-10057.844,6,24.18921
-10000.0,1,24.19021
-10000.0,1,24.19221
-10073.301,5,24.200211
-10068.499,8,24.21321
-10033.759,3,24.218211
-10031.08,4,24.22521
-10010.744,2,24.22821
-10044.337,3,24.233212
-10078.937,6,24.24221
-10019.45,3,24.249203
-10064.209,5,24.257203
-10018.396,2,24.260203
-10084.772,9,24.276203
-10068.977,5,24.285203
-10026.707,3,24.291204
-10087.792,6,24.302204
-10076.505,6,24.312203
-10000.0,1,24.313203
-10000.0,1,24.315218
-10000.0,1,24.317204
-10000.0,1,24.319204
-10057.705,4,24.325203
-10017.202,2,24.328203
-10016.531,3,24.334203
-10018.514,2,24.337203
-10000.0,1,24.338203
-10000.0,1,24.340203
-10039.735,3,24.344203
-10020.442,2,24.348213
-10005.808,2,24.352204
-10064.692,4,24.358203
-10062.724,5,24.366207
-10000.0,1,24.368203
-10000.0,1,24.370203
-10100.988,7,24.383204
-10038.71,3,24.388203
-10034.866,5,24.396203
-10105.899,8,24.409203
-10036.447,3,24.413203
-10000.0,1,24.416204
-10101.35,8,24.429203
-10000.0,1,24.430203
-10069.339,5,24.439203
-10047.725,5,26.184554
-10000.0,1,26.186553
-10045.331,3,26.191554
-10000.0,1,26.192554
-10000.0,1,26.194554
-10103.483,10,26.210554
-10069.908,5,26.217554
-10027.079,3,26.222553
-10000.0,1,26.223553
-10000.0,1,26.225554
-10000.0,1,26.226553
-10046.079,4,26.233554
-10025.207,2,26.236554
-10017.788,2,26.238554
-10127.306,10,26.254553
-10000.0,1,26.255553
-10000.0,1,26.257554
-10024.559,3,26.261553
-10000.0,1,26.263554
-10024.238,2,26.266554
-10000.0,1,26.268553
-10065.042,5,26.275553
-10087.877,7,26.286554
-10024.147,2,26.288554
-10016.088,2,26.291553
-10064.762,5,26.299555
-10000.0,1,26.301554
-10000.0,1,26.303554
-10017.476,2,26.306553
-10025.694,3,26.310554
-10015.453,2,26.313553
-10115.827,8,26.325554
-10051.169,5,26.334554
-10065.967,5,26.341553
-10000.0,1,26.342553
-10000.0,1,26.344553
-10000.0,1,26.345553
-10079.6045,8,26.357554
-10061.116,5,26.365556
-10144.307,9,26.378553
-10086.98,6,26.38856
-10011.075,2,26.39156
-10013.035,2,26.394559
-10097.563,7,26.40556
-10096.929,7,26.41756
-10000.0,1,26.41856
-10000.0,1,26.42056
-10081.118,6,26.42856
-10000.0,1,26.43056
-10000.0,1,26.432631
-10036.644,5,26.439634
-10050.675,4,26.44562
-10000.0,1,26.446619
-10061.6455,4,26.454553
-10049.413,4,26.459629
-10000.0,1,26.461638
-10033.143,3,26.466648
-10057.26,4,26.472626
-10064.333,5,26.479633
-10000.0,1,26.481656
-10136.903,10,26.49664
-10049.821,4,26.503557
-10000.0,1,26.504561
-10023.731,2,26.507561
-10016.726,2,26.510561
-10008.561,2,26.514555
-10000.0,1,26.516562
-10107.343,10,26.531569
-10022.703,3,26.536561
-10000.0,1,26.53756
-10000.0,1,26.539565
-10094.901,12,26.55756
-10054.046,6,26.567556
-10024.164,2,26.570557
-10065.315,4,26.576557
-10109.32,8,26.589559
-10059.153,12,26.607556
-10121.263,11,26.624556
-10045.409,3,26.629558
-10042.116,3,26.634557
-10034.083,3,26.638556
-10069.259,9,26.652556
-10000.0,1,26.653556
-10062.947,4,26.659558
-10034.263,4,26.665588
-10009.478,2,26.668556
-10051.627,4,26.674556
-10021.058,2,26.677556
-10034.025,3,26.682559
-10011.98,2,26.685557
-10000.0,1,26.686556
-10054.383,5,26.694557
-10087.996,8,26.707556
-10000.0,1,26.709558
-10075.089,4,26.714556
-10057.911,6,26.724556
-10000.0,1,26.725556
-10000.0,1,26.727556
-10018.049,2,26.730557
-10096.6,8,26.742557
-10065.626,5,26.750557
-10029.036,3,26.754556
-10000.0,1,26.756557
-10062.272,10,26.771557
-10015.451,2,26.774556
-10035.666,5,26.782558
-10000.0,1,26.783558
-10021.476,2,26.786556
-10000.0,1,26.788556
-10019.602,2,26.790557
-10000.0,1,26.792556
-10070.937,4,26.798588
-10085.385,6,26.807556
-10133.359,11,26.824557
-10064.807,7,26.835557
-10059.127,4,26.841558
-10080.564,6,26.853557
-10014.104,2,26.855556
-10043.244,4,26.861558
-10065.273,8,26.874556
-10034.212,5,26.882559
-10018.613,2,26.885556
-10015.305,2,26.888557
-10039.758,5,26.895556
-10043.048,3,26.900557
-10000.0,1,26.902557
-10000.0,1,26.903556
-10080.939,9,26.917557
-10000.0,1,26.918557
-10085.099,6,26.927557
-10037.144,3,26.932558
-10110.604,10,26.949559
-10044.822,5,26.960554
-10015.079,2,26.963553
-10000.0,1,26.965554
-10049.913,4,26.972553
-10000.0,1,26.97464
-10120.476,11,26.991627
-10000.0,1,26.992636
-10000.0,1,26.994623
-10042.835,3,26.999619
-10037.337,3,27.003561
-10128.893,12,27.02156
-10000.0,1,27.02356
-10097.584,6,27.03256
-10000.0,1,27.03356
-10016.424,2,27.037561
-10017.903,2,27.040561
-10039.398,3,27.044561
-10035.444,3,27.049565
-10000.0,1,27.050561
-10058.449,4,27.056561
-10021.283,2,27.059565
-10000.0,1,27.061563
-10053.6875,3,27.066561
-10000.0,1,27.068561
-10037.302,3,27.072561
-10000.0,1,27.07356
-10000.0,1,27.075561
-10019.999,2,27.078561
-10023.117,2,27.081567
-10015.839,2,27.085563
-10064.486,4,27.090561
-10010.191,2,27.093561
-10000.0,1,27.095561
-10074.49,8,27.107561
-10024.26,2,27.110561
-10090.908,6,27.120561
-10000.0,1,27.121562
-10000.0,1,27.122561
-10016.282,2,27.125561
-10023.929,2,27.128561
-10033.565,3,27.133564
-10019.861,2,27.136561
-10017.524,2,27.139565
-10000.0,1,27.141563
-10042.569,4,27.146561
-10000.0,1,27.14957
-10011.53,3,27.154563
-10062.418,8,27.166568
-10095.179,10,27.182561
-10031.549,4,27.188561
-10111.16,7,27.199568
-10051.71,4,27.20556
-10020.146,2,27.208561
-10000.0,1,27.209563
-10008.178,2,27.212561
-10000.0,1,27.214557
-10000.0,1,27.216561
-10085.4375,7,27.226561
-10000.0,1,27.228561
-10044.27,3,27.233561
-10044.772,3,27.237561
-10000.0,1,27.239564
-10013.481,2,27.242561
-10036.163,3,27.246561
-10000.0,1,27.248565
-10073.232,5,27.256561
-10000.0,1,27.258561
-10044.665,4,27.265555
-10024.228,2,27.268561
-10051.113,5,27.275561
-10080.751,7,27.286561
-10022.9795,2,27.289564
-10021.057,2,27.292563
-10066.917,8,27.305561
-10000.0,1,27.306561
-10043.71,3,27.311563
-10020.979,2,27.314571
-10036.825,3,27.319565
-10000.0,1,27.320561
-10015.346,2,27.323561
-10032.411,3,27.328561
-10032.026,3,27.333561
-10117.588,9,27.34656
-10022.61,2,27.350558
-10092.252,6,27.359565
-10000.0,1,27.360561
-10019.738,2,27.36356
-10080.065,8,27.376561
-10031.732,3,27.381557
-10000.0,1,27.383561
-10000.0,1,27.384561
-10025.143,2,27.38756
-10058.481,7,27.398565
-10000.0,1,27.400561
-10068.176,5,27.407561
-10000.0,1,27.409564
-10017.601,2,27.412561
-10072.288,5,27.420563
-10105.713,7,27.430561
-10050.662,3,27.435561
-10035.511,3,27.439566
-10000.0,1,27.441563
-10000.0,1,27.442561
-10036.916,3,27.447554
-10010.483,2,27.451563
-10017.252,2,27.454561
-10034.52,3,27.45856
-10000.0,1,27.459565
-10000.0,1,27.461563
-10022.227,2,27.464556
-10000.0,1,27.466561
-10000.0,1,27.468555
-10050.412,5,27.476555
-10000.0,1,27.478616
-10055.431,5,27.486561
-10041.122,3,27.491562
-10038.434,3,27.495561
-10000.0,1,27.496561
-10024.604,3,27.502561
-10037.218,3,27.506561
-10023.115,2,27.509563
-10034.688,3,27.513561
-10000.0,1,27.516564
-10025.744,2,27.519565
-10017.268,2,27.522561
-10045.532,3,27.526561
-10015.967,2,27.529563
-10000.0,1,27.531555
-10057.535,5,27.53856
-10040.522,3,27.542561
-10036.655,3,27.547555
-10000.0,1,27.549565
-10000.0,1,27.550562
-10012.281,2,27.55356
-10000.0,1,27.555561
-10052.63,5,27.562561
-10070.66,5,27.571564
-10020.121,2,27.574561
-10023.052,2,27.577561
-10049.161,3,27.583555
-10000.0,1,27.584561
-10013.772,3,27.589565
-10086.299,8,27.602561
-10000.0,1,27.604561
-10000.0,1,27.605561
-10000.0,1,27.607561
-10074.927,6,27.616562
-10000.0,1,27.618561
-10043.935,4,27.624561
-10043.137,3,27.628561
-10000.0,1,27.630561
-10000.0,1,27.631554
-10050.879,3,27.636561
-10058.546,6,27.645561
-10112.138,14,27.668561
-10000.0,1,27.670555
-10000.0,1,27.672555
-10025.285,2,27.675563
-10000.0,1,27.677564
-10000.0,1,27.678561
-10049.67,3,27.684561
-10056.516,4,27.690561
-10015.521,2,27.693561
-10027.498,4,27.700561
-10023.439,2,27.703561
-10043.832,7,27.713561
-10042.436,4,27.720561
-10082.541,9,27.734561
-10048.884,3,27.738561
-10008.127,3,27.743561
-10026.594,3,27.748562
-10000.0,1,27.750561
-10037.183,3,27.754561
-10022.243,2,27.757557
-10072.202,7,27.768562
-10027.535,3,27.773561
-10021.898,2,27.776561
-10033.046,3,27.781566
-10000.0,1,27.783561
-10000.0,1,27.784561
-10071.305,8,27.797555
-10068.129,5,27.805561
-10000.0,1,27.806561
-10045.211,3,27.811564
-10069.275,5,27.819567
-10034.415,3,27.824561
-10024.175,3,27.828561
-10134.949,8,27.841562
-10000.0,1,27.842561
-10000.0,1,27.844564
-10066.551,5,27.853562
-10089.802,5,27.860561
-10056.804,4,27.867563
-10052.31,6,27.876561
-10019.949,2,27.879562
-10018.563,2,27.883564
-10041.769,5,27.891562
-10104.44,9,27.90556
-10050.114,6,27.914554
-10083.314,6,27.923561
-10084.206,7,27.934561
-10036.746,3,27.939564
-10067.481,5,27.946564
-10000.0,1,27.948566
-10065.94,5,27.956561
-10090.525,6,27.966565
-10138.765,9,27.980554
-10042.74,5,27.990553
-10030.867,3,27.994553
-10056.185,6,28.005553
-10000.0,1,28.006633
-10000.0,1,28.008627
-10029.63,3,28.012622
-10000.0,1,28.014592
-10023.041,2,28.018638
-10116.949,13,28.037621
-10111.617,7,28.048571
-10017.856,2,28.051563
-10000.0,1,28.05356
-10049.358,3,28.058561
-10045.729,3,28.062561
-10082.524,8,28.075561
-10000.0,1,28.077561
-10018.179,2,28.080561
-10025.219,3,28.085561
-10034.68,6,28.094561
-10000.0,1,28.096561
-10021.865,2,28.099566
-10042.957,5,28.107561
-10019.603,3,28.112561
-10000.0,1,28.114554
-10086.898,6,28.124561
-10108.036,8,28.138561
-10045.979,3,28.142561
-10044.583,3,28.147554
-10038.787,3,28.152561
-10000.0,1,28.154561
-10041.939,3,28.158561
-10000.0,1,28.160561
-10031.251,3,28.165554
-10000.0,1,28.167561
-10000.0,1,28.168561
-10000.0,1,28.170561
-10000.0,1,28.171562
-10055.6875,5,28.179563
-10017.796,2,28.182563
-10060.289,4,28.189564
-10000.0,1,28.190561
-10042.118,4,28.196561
-10105.458,6,28.206561
-10000.0,1,28.208561
-10000.0,1,28.209564
-10114.251,11,28.228561
-10058.375,6,28.23856
-10052.791,4,28.244561
-10036.607,5,28.252561
-10021.792,2,28.255561
-10000.0,1,28.25756
-10039.394,3,28.261562
-10025.563,5,28.270561
-10020.355,3,28.27456
-10043.019,3,28.279566
-10048.797,6,28.289564
-10018.17,2,28.292561
-10000.0,1,28.293561
-10025.198,2,28.296561
-10067.977,4,28.303561
-10081.597,5,28.311563
-10048.081,4,28.318561
-10088.706,5,28.326561
-10042.031,3,28.330561
-10075.835,8,28.343561
-10000.0,1,28.344561
-10028.537,6,28.354561
-10100.502,9,28.369564
-10000.0,1,28.370561
-10000.0,1,28.372561
-10054.955,5,28.379564
-10000.0,1,28.382561
-10031.527,3,28.386561
-10098.422,10,28.402561
-10114.929,8,28.415558
-10000.0,1,28.417557
-10040.262,3,28.422561
-10072.751,7,28.434561
-10021.119,3,28.43856
-10000.0,1,28.440561
-10022.424,2,28.44356
-10000.0,1,28.444561
-10037.505,3,28.449567
-10052.979,4,28.456564
-10052.024,7,28.467561
-10042.129,4,28.473561
-10044.371,6,28.483561
-10016.468,2,28.486561
-10050.007,5,28.494561
-10037.374,3,28.499564
-10042.435,4,28.506555
-10029.809,3,28.510554
-10067.093,5,28.520564
-10085.566,8,28.533561
-10022.447,2,28.536562
-10018.03,2,28.539565
-10049.159,4,28.545561
-10030.524,3,28.551563
-10000.0,1,28.552556
-10040.408,3,28.557561
-10077.113,6,28.567561
-10050.771,4,28.573561
-10000.0,1,28.57456
-10045.668,3,28.579563
-10105.904,6,28.589568
-10021.348,2,28.592561
-10065.642,5,28.601568
-10047.862,4,28.607561
-10000.0,1,28.608561
-10000.0,1,28.610562
-10050.553,4,28.617561
-10048.751,4,28.622561
-10035.599,3,28.62756
-10000.0,1,28.628561
-10015.687,2,28.633562
-10088.756,8,28.645561
-10000.0,1,28.646561
-10000.0,1,28.649566
-10087.68,8,28.661562
-10046.537,4,28.668561
-10054.557,5,28.676561
-10043.412,5,28.684561
-10087.07,8,28.696561
-10040.822,4,28.703561
-10020.674,2,28.70656
-10020.352,2,28.709563
-10037.606,3,28.715554
-10045.85,4,28.721562
-10000.0,1,28.72256
-10051.023,4,28.728562
-10043.457,3,28.734561
-10018.718,2,28.737564
-10000.0,1,28.739565
-10065.075,8,28.752561
-10000.0,1,28.753561
-10075.531,7,28.765564
-10086.302,7,28.775564
-10000.0,1,28.777561
-10020.411,2,28.780561
-10061.621,5,28.788561
-10044.325,4,28.794561
-10000.0,1,28.796561
-10025.739,4,28.803561
-10000.0,1,28.804561
-10000.0,1,28.806555
-10065.439,5,28.813561
-10050.065,3,28.819565
-10040.48,3,28.824561
-10000.0,1,28.825561
-10022.519,3,28.829565
-10000.0,1,28.83258
-10036.3955,4,28.838564
-10018.175,2,28.841562
-10019.367,3,28.846561
-10024.818,2,28.850564
-10050.266,4,28.858563
-10065.6045,6,28.868561
-10000.0,1,28.869565
-10015.789,3,28.874561
-10098.903,6,28.884561
-10000.0,1,28.886563
-10069.499,5,28.894561
-10000.0,1,28.895561
-10051.893,4,28.902557
-10087.524,8,28.915622
-10033.38,4,28.922561
-10074.74,5,28.930561
-10049.147,3,28.935561
-10090.063,6,28.944561
-10000.0,1,28.946561
-10018.726,2,28.950558
-10000.0,1,28.952568
-10000.0,1,28.953561
-10073.226,5,28.961562
-10075.965,7,28.973561
-10023.717,2,28.976561
-10000.0,1,28.977561
-10069.622,6,28.988554
-10000.0,1,28.990556
-10038.364,4,28.996561
-10066.15,5,29.005561
-10014.932,2,29.008561
-10079.986,8,29.022553
-10000.0,1,29.024553
-10043.522,4,29.030553
-10000.0,1,29.032553
-10014.889,2,29.036553
-10000.0,1,29.037553
-10043.12,6,29.04662
-10080.064,10,29.063627
-10020.766,2,29.067561
-10014.995,2,29.070561
-10009.687,2,29.07356
-10073.441,7,29.085561
-10000.0,1,29.086561
-10000.0,1,29.088561
-10018.062,2,29.091563
-10041.638,3,29.095561
-10038.956,3,29.101563
-10000.0,1,29.102561
-10075.31,9,29.117561
-10000.0,1,29.119564
-10015.048,2,29.122561
-10070.222,6,29.132563
-10081.269,6,29.141563
-10052.565,5,29.150561
-10018.146,2,29.153561
-10000.0,1,29.154561
-10096.252,7,29.166561
-10044.538,5,29.174571
-10017.001,2,29.177571
-10084.123,9,29.192571
-10031.019,3,29.197564
-10036.4375,3,29.202571
-10092.307,7,29.213571
-10115.637,10,29.229573
-10040.888,9,29.24457
-10069.211,5,29.252571
-10021.489,2,29.256571
-10049.41,4,29.262571
-10105.522,6,29.272571
-10068.067,6,29.282565
-10087.382,7,29.293571
-10055.438,11,29.310571
-10000.0,1,29.312571
-10123.949,12,29.332572
-10029.721,4,29.33857
-10016.652,2,29.341572
-10000.0,1,29.343571
-10020.586,4,29.350571
-10033.426,3,29.354571
-10044.014,7,29.366571
-10000.0,1,29.368571
-10129.886,11,29.386574
-10053.886,5,29.39357
-10079.508,10,29.41057
-10054.867,4,29.417571
-10124.842,8,29.429576
-10021.114,2,31.084567
-10000.0,1,31.086564
-10098.414,11,31.103563
-10033.248,3,31.10757
-10028.129,3,31.11257
-10086.636,5,31.120569
-10022.895,2,31.123569
-10000.0,1,31.124569
-10095.4,7,31.135571
-10068.832,5,31.142649
-10100.836,6,31.152646
-10032.985,3,31.156633
-10077.558,5,31.163636
-10096.516,7,31.174643
-10057.355,4,31.180634
-10023.778,2,31.183563
-10000.0,1,31.18557
-10079.89,6,31.194571
-10015.249,2,31.197565
-10000.0,1,31.199573
-10000.0,1,31.201571
-10098.217,8,31.212571
-10057.858,4,31.218576
-10039.361,3,31.223571
-10031.034,3,31.227571
-10044.148,3,31.232573
-10063.161,9,31.24557
-10025.465,3,31.250571
-10000.0,1,31.252571
-10021.772,2,31.255571
-10032.625,3,31.259576
-10019.135,2,31.26257
-10011.287,2,31.265566
-10018.605,2,31.269579
-10108.845,11,31.286571
-10000.0,1,31.287572
-10022.996,2,31.290571
-10035.369,3,31.29457
-10031.359,3,31.299582
-10039.871,5,31.30757
-10000.0,1,31.308571
-10077.498,5,31.316581
-10000.0,1,31.318571
-10000.0,1,31.319575
-10000.0,1,31.320571
-10082.321,6,31.329573
-10035.085,3,31.334571
-10000.0,1,31.33557
-10103.214,6,31.344571
-10041.569,4,31.350571
-10000.0,1,31.352564
-10044.568,4,31.357571
-10132.785,9,31.371572
-10000.0,1,31.372571
-10091.624,8,31.385571
-10000.0,1,31.387571
-10000.0,1,31.388571
-10107.225,7,31.399577
-10098.231,6,31.408571
-10025.831,3,31.412571
-10000.0,1,31.413571
-10013.796,2,31.417571
-10054.84,8,31.429574
-10021.466,2,31.432573
-10057.987,7,31.442574
-10043.926,4,31.449575
-10000.0,1,31.450571
-10000.0,1,31.452571
-10045.197,3,31.456571
-10018.399,2,31.459574
-10030.234,3,31.463571
-10000.0,1,31.465564
-10113.322,7,31.475571
-10050.194,4,31.482574
-10000.0,1,31.483572
-10019.784,2,31.48657
-10052.283,4,31.492571
-10019.513,2,31.49557
-10080.883,6,31.505575
-10113.493,8,31.51757
-10041.586,6,31.526571
-10012.545,2,31.529573
-10000.0,1,31.530571
-10000.0,1,31.532571
-10095.96,6,31.541578
-10000.0,1,31.542571
-10000.0,1,31.544571
-10018.368,2,31.546571
-10000.0,1,31.549577
-10000.0,1,31.550571
-10000.0,1,31.552573
-10037.884,5,31.559574
-10025.025,2,31.562571
-10046.942,6,31.571573
-10000.0,1,31.57357
-10029.19,4,31.578572
-10015.089,2,31.582572
-10043.365,3,31.586571
-10077.88,5,31.59357
-10070.071,6,31.604571
-10018.292,2,31.606571
-10000.0,1,31.608571
-10064.474,7,31.619568
-10012.183,2,31.622564
-10000.0,1,31.624572
-10040.311,4,31.62964
-10025.568,2,31.633637
-10021.554,2,31.636642
-10017.736,2,31.639641
-10048.62,3,31.643651
-10029.493,7,31.654571
-10100.7705,8,31.666575
-10058.574,6,31.675571
-10058.582,4,31.681577
-10040.449,3,31.68657
-10000.0,1,31.687571
-10000.0,1,31.688571
-10000.0,1,31.690571
-10074.811,6,31.700575
-10014.43,2,31.703571
-10000.0,1,31.704572
-10025.303,2,31.70757
-10010.108,2,31.710571
-10012.549,2,31.713579
-10000.0,1,31.715565
-10038.805,3,31.720572
-10043.1875,3,31.724571
-10070.791,7,31.735571
-10040.2295,3,31.739574
-10073.555,13,31.758571
-10063.396,5,31.766572
-10014.939,3,31.771572
-10019.728,2,31.773571
-10103.795,8,31.786571
-10000.0,1,31.787571
-10095.918,6,31.796571
-10076.915,5,31.804571
-10017.817,2,31.807572
-10000.0,1,31.808571
-10063.994,5,31.816571
-10043.474,4,31.823571
-10000.0,1,31.824571
-10014.902,2,31.827571
-10023.84,2,31.830571
-10000.0,1,31.832564
-10118.609,10,31.847566
-10032.763,3,31.852571
-10000.0,1,31.854573
-10083.982,6,31.862571
-10041.722,3,31.867571
-10068.49,5,31.87457
-10029.956,4,31.880571
-10031.762,3,31.885573
-10008.379,2,31.888571
-10080.307,5,31.895571
-10022.564,2,31.899577
-10014.938,2,31.902571
-10000.0,1,31.903572
-10128.075,9,31.917573
-10021.013,2,31.920565
-10021.985,2,31.923571
-10079.123,7,31.934565
-10041.198,3,31.938571
-10016.646,2,31.941572
-10019.569,2,31.944571
-10000.0,1,31.94557
-10000.0,1,31.947564
-10074.702,5,31.955571
-10015.386,2,31.958571
-10036.196,3,31.962571
-10040.811,5,31.970571
-10021.423,3,31.97557
-10000.0,1,31.976571
-10036.568,3,31.981584
-10000.0,1,31.983571
-10041.045,4,31.98857
-10000.0,1,31.990571
-10095.352,6,31.999576
-10022.592,2,32.002571
-10044.633,3,32.006571
-10032.856,3,32.010571
-10021.392,2,32.013565
-10049.6045,5,32.023565
-10042.582,3,32.028571
-10100.916,8,32.041572
-10090.947,7,32.052571
-10000.0,1,32.053571
-10093.863,5,32.06057
-10000.0,1,32.062571
-10016.146,2,32.065578
-10032.625,3,32.07057
-10064.584,5,32.07757
-10018.175,2,32.08057
-10016.369,2,32.083571
-10021.02,2,32.086571
-10049.064,4,32.092574
-10015.724,2,32.095571
-10000.0,1,32.096571
-10110.101,7,32.107571
-10025.313,2,32.110563
-10019.831,2,32.113563
-10000.0,1,32.115569
-10000.0,1,32.117562
-10021.026,2,32.120562
-10076.736,6,32.128563
-10088.118,10,32.144562
-10000.0,1,32.146635
-10000.0,1,32.147567
-10000.0,1,32.149672
-10037.706,3,32.154636
-10000.0,1,32.155637
-10085.558,6,32.164568
-10013.274,2,32.168571
-10058.31,4,32.173571
-10012.391,2,32.176571
-10059.974,5,32.184571
-10000.0,1,32.18657
-10022.561,2,32.189575
-10000.0,1,32.190571
-10000.0,1,32.191576
-10074.72,7,32.203574
-10019.636,2,32.20657
-10000.0,1,32.20757
-10000.0,1,32.20857
-10000.0,1,32.210571
-10023.9,2,32.213571
-10000.0,1,32.215577
-10084.566,14,32.236566
-10122.92,7,32.246571
-10102.701,9,32.260571
-10000.0,1,32.261573
-10019.817,2,32.265564
-10087.537,6,32.27457
-10035.455,3,32.27857
-10065.642,4,32.285571
-10000.0,1,32.286571
-10029.044,3,32.291573
-10083.846,9,32.305571
-10035.738,3,32.309572
-10021.05,2,32.312571
-10070.811,7,32.323571
-10015.682,2,32.326571
-10000.0,1,32.32757
-10027.975,3,32.333572
-10023.297,2,32.336564
-10069.556,5,32.343571
-10019.667,2,32.346573
-10043.183,4,32.35357
-10072.926,4,32.358571
-10044.551,4,32.365565
-10088.803,6,32.37457
-10014.615,2,32.377571
-10095.621,6,32.38657
-10019.964,2,32.389574
-10081.046,6,32.399578
-10055.116,4,32.405571
-10017.746,3,32.409572
-10017.974,2,32.412571
-10117.374,7,32.423571
-10038.639,3,32.427571
-10096.234,10,32.443571
-10034.634,4,32.450572
-10000.0,1,32.452571
-10043.877,4,32.458578
-10029.252,3,32.462565
-10052.039,4,32.470566
-10017.009,2,32.474569
-10097.323,6,32.484651
-10009.765,2,32.48857
-10082.467,5,32.496567
-10000.0,1,32.498572
-10021.225,3,32.503564
-10035.327,3,32.50865
-10074.812,5,32.517571
-10030.919,4,32.523571
-10031.204,3,32.528571
-10000.0,1,32.530571
-10025.386,4,32.537571
-10017.578,2,32.540571
-10069.304,5,32.549576
-10011.049,2,32.552573
-10091.449,6,32.562571
-10000.0,1,32.563571
-10023.022,2,32.568573
-10019.588,2,32.571585
-10091.128,8,32.585571
-10052.089,7,32.59657
-10000.0,1,32.598567
-10069.087,7,32.610565
-10098.4,7,32.622568
-10018.527,2,32.625571
-10000.0,1,32.627572
-10019.035,2,32.630565
-10099.54,9,32.645571
-10038.083,3,32.652567
-10068.314,4,32.659671
-10022.28,2,32.662662
-10021.726,2,32.667572
-10000.0,1,32.668571
-10034.728,4,32.675571
-10022.024,2,32.678571
-10025.042,6,32.688571
-10063.043,7,32.700571
-10037.267,4,32.706571
-10000.0,1,32.708566
-10061.987,5,32.717571
-10074.434,5,32.724571
-10029.155,3,32.729574
-10014.922,2,32.733571
-10024.234,2,32.736571
-10031.67,4,32.742571
-10023.411,2,32.745571
-10015.899,2,32.749577
-10065.233,5,32.75857
-10060.344,5,32.766571
-10131.638,8,32.779575
-10065.718,9,32.794565
-10020.045,3,32.800566
-10000.0,1,32.801567
-10049.808,6,32.812566
-10000.0,1,32.813564
-10116.349,11,32.834563
-10000.0,1,32.836563
-10000.0,1,32.838563
-10036.064,3,32.843563
-10015.733,2,32.846565
-10075.788,5,32.855657
-10000.0,1,32.857566
-10000.0,1,32.859566
-10029.28,3,32.864566
-10097.114,6,32.878564
-10063.595,6,32.891566
-10043.559,8,32.908568
-10000.0,1,32.910566
-10044.382,4,32.919566
-10021.092,2,32.923565
-10042.118,4,32.930566
-10062.638,5,32.942563
-10000.0,1,32.944563
-10000.0,1,32.946563
-10109.06,10,32.966583
-10015.289,2,32.970576
-10014.096,2,32.974573
-10124.409,8,32.989577
-10068.017,8,33.005573
-10000.0,1,33.007638
-10096.476,7,33.021565
-10088.436,7,33.036571
-10040.016,3,33.04257
-10037.469,3,33.048567
-10023.366,2,33.053571
-10022.505,2,33.05757
-10000.0,1,33.059575
-10049.212,4,33.067571
-10000.0,1,33.069579
-10070.055,6,33.081565
-10096.539,6,33.093571
-10000.0,1,33.09557
-10028.473,3,33.102571
-10053.906,4,33.110577
-10096.923,7,33.124563
-10018.401,2,33.128577
