#{"t_start": 1713291736.0032778, "env_id": "None"}
r,l,t
-444.838163,94,427.479883
-453.402519,94,428.053883
-1256.770941,128,428.710883
-2159.305358,228,429.939886
-2159.305358,228,430.354894
-2236.776475,237,430.801894
-2629.374718,490,433.460882
-1331.946698,527,436.574886
-1129.959971,355,439.428894
-1921.97371,287,441.516894
-1190.242037,208,443.150895
-1766.953867,248,444.580894
-1149.520937,188,445.956894
-1206.980085,208,447.072885
-1240.422792,199,448.293897
-1069.01333,170,449.404894
-1414.169089,177,450.459894
-1891.732506,234,451.648894
-2751.809903,285,453.240882
-1882.742136,205,454.780889
-2529.407135,268,456.159889
-2247.974445,359,457.912884
131.191019,376,460.210883
396.020759,317,462.37689
31.741042,236,464.089882
-163.073924,268,465.829884
140.016093,257,467.47089
237.920281,487,469.491885
-1652.510735,277,472.028882
-960.76318,199,473.493998
-1446.680152,250,474.843991
-2710.51966,345,476.588998
-1139.890637,277,478.521998
-163.071735,318,480.237991
-145.240848,234,481.983991
-773.556434,365,483.661998
-504.246936,374,485.827992
386.59146,365,487.966992
-62.498185,257,489.985993
-776.601237,257,491.666
339.277464,256,493.206998
-740.253138,307,494.906998
-42.385609,268,496.837991
152.028373,378,498.681993
-4174.888474,330,500.916991
-3780.776668,356,503.027998
-1990.9864,354,505.154998
20.186069,274,507.246991
-310.239269,308,509.035997
-75.015825,203,510.657991
-491.275031,212,511.904992
44.592923,139,513.078998
-110.298543,139,513.885993
57.969095,148,514.734993
200.478827,139,515.606993
115.772879,139,516.468992
507.276464,213,517.433994
445.94206,203,518.649992
573.118967,234,519.843998
925.933123,307,521.499998
1038.329995,288,523.454992
1642.869993,328,525.330991
2232.155693,424,527.59099
1049.622869,424,530.050992
-4379.563319,604,533.009561
-962.952772,445,536.299561
1220.522142,467,538.972566
1570.161528,385,541.661566
1769.499369,425,544.050562
1691.260613,478,546.652561
1252.832445,498,549.618567
1416.116868,489,552.649566
1737.468894,435,555.557561
-454.376793,510,558.407567
690.441771,339,561.136567
-815.850127,186,562.79156
-1286.465222,265,564.108561
-244.424362,190,565.57757
-997.419171,199,566.703559
-1209.69997,199,567.853562
-1868.273923,234,569.087562
-1485.562878,245,570.617562
-1847.947693,267,572.220563
-980.07861,219,573.739563
-679.578006,177,574.993562
-985.034186,226,576.098567
-1286.735672,187,577.321561
-1205.067076,166,578.431561
-1198.773348,166,579.427561
-1063.524764,148,580.407559
-1237.994381,166,581.34856
-1658.894697,176,582.351559
-1119.068705,149,583.39556
-1104.253407,149,584.288561
-2339.616413,227,585.305567
-1310.66164,186,586.595567
-1021.467162,208,587.739567
-821.128123,188,588.956559
-702.232535,177,590.04856
-687.329086,139,591.02356
-388.345816,118,591.794567
-469.395562,121,592.476567
-323.934098,116,593.148625
-407.024877,123,593.834625
-524.947756,130,594.56062
-530.744379,129,595.32862
-299.266082,123,596.092618
-421.961047,159,596.898618
-570.726634,153,597.830618
-479.875327,153,598.709626
-443.404455,148,599.585619
-296.693684,214,600.57162
-385.016877,149,601.704625
-509.935548,149,602.58762
-429.103482,148,603.512619
-865.162133,234,604.56562
-666.895695,186,605.897624
-762.498142,168,606.970625
-699.917907,177,607.99162
-783.778892,208,609.126625
-286.334096,310,610.598628
158.197267,277,612.746618
158.197267,277,613.330618
180.550995,277,613.933618
522.598537,319,616.55262
84.714329,330,618.594626
-74.812769,254,620.554626
1253.954652,385,622.327618
956.633792,321,624.485618
1812.348228,413,626.653625
-79.757975,297,628.906625
353.417662,357,630.78762
646.91511,330,632.88862
63.092259,263,634.852619
-939.038469,248,636.497625
-705.942027,159,637.850619
975.085369,357,639.238625
-665.854474,148,640.977618
-487.227779,348,642.281625
